fiscalDateEnding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,price,nasd_price,next_year_date,next_year_price,nasd_ny_price,symbol,Nasdaq_Performance,Stock_Performance,Label
2019-09-30,6075000,13142000,7067000,7067000,-205000,3877000,2403000,6280000,,0,183000,0,13142000,183000,105000,163000,-22000,113000,0,-135000,-134000,-22000,141000,-135000,55140000,45087000,12871000,33872000,1265000,8564000,6822000,1791000,3070000,4430000,730000,3700000,21001000,,21001000,1386000,601000,7521000,7437000,4447000,,,127000,46000,,,,,,127000,46000,47619000,4231000,-44131000,1000,9697000,651000,,,-999000,-529000,268000,640000,-1158000,170000,-135000,-1005000,-416000,0,606000,606000,,,,,190000,,,-416000,,-30000,,-135000.0,2019-11-07,0.05,0,0.05,,11.220000267028809,8434.519531,2020-11-06,12.800000190734863,11895.230469,AIRG,41.030326923550284,14.081995419813452,0
2019-06-30,6685000,14462000,7777000,7777000,496000,3986000,2203000,6189000,,-400,-400,0,14462000,189000,91000,164000,685000,23000,400,662000,675000,685000,849000,662000,55802000,46042000,13641000,34213000,1095000,9722000,6409000,1707000,2965000,4473000,773000,3700000,20572000,,20572000,1012000,229000,8182000,8010000,5537000,,,71000,172000,,,,,,71000,142000,47620000,3625000,-43996000,1000,9715245,1099000,,,984752,1671448,255000,245874,1741589,-188000,661000,436000,358000,0,0,-278,,,,,358000,,,358399,,1893236,,662000.0,2019-08-08,0.12,0,0.12,,11.15999984741211,8039.160156,2020-08-07,13.350000381469728,11010.980469,AIRG,36.96680070221008,19.623660967750432,0
2019-03-31,6786000,15108000,8322000,8322428,179000,4268736,2338000,6607000,,-600,400,1000,15107890,187000,177000,163763,366000,29000,600,336443,347000,367000,530763,337000,52643049,43064864,11748000,32885047,1283060,7980631,6106017,1382329,2874188,4516239,815792,3700447,21137627,,21137627,916126,207449,6597279,6383127,4640622,,,81332,214152,,,,,,81332,170941,46045000,3624808,-44657618,1003,9664778,-875000,600,,444248,822552,259381,159126,967411,-68000,337000,-1036000,38000,0,193000,193278,,,,,231000,,,37601,,-1873236,,337000.0,2019-05-09,0.09,0.04,0.05,125,15.720000267028809,7910.589844,2020-05-08,8.680000305175781,9121.320313,AIRG,15.305185743112592,-44.78371400933594,0
2018-12-31,6850000,16561000,9711000,9711386,1119000,3573382,2157000,5730000,,-1482,-482,1000,16561520,146000,164000,168490,1266000,-9000,1482,1119728,1270000,1267000,1435490,1275000,52907000,43085000,13621000,33789637,1351000,7013220,6228979,1401000,2697000,4559000,859000,3700000,20168981,,20168981,931254,269000,7760000,7511000,4137000,,,81332,248960,,,,,,81332,211383,45147000,3432000,-44994061,1000,9601134,2618000,2855,,177591,-256988,225555,237868,-375468,134000,1274000,-1539000,-522000,-333333,337000,337556,,,,,148000,,,14811210,,556000,,1275000.0,2019-02-14,0.17,0.075,0.095,126.6667,10.489999771118164,7426.950195,2020-02-14,8.960000038146973,9731.179688,AIRG,31.02524498617565,-14.585317124445496,0
2018-09-30,6865000,15787000,8922000,8921571,307000,4083469,2475000,6558000,,-5756,244,6000,15786913,153000,156000,169346,460000,23000,5756,437259,440000,466000,635346,437000,51338563,41312594,13064656,31829892,1217831,7388688,6312301,1366309,2799134,4606992,906545,3700447,18765236,,18765236,876183,339000,7646231,7369187,3879235,,333333,414665,277044,,333333,333333,,333333,81332,247157,43692000,3093974,-46268620,991,9586188,338000,7099,,-478639,1196233,325439,99192,534037,424000,438000,-2000,-530000,-333334,514000,513701,,,,,,,,-197155,,-194412,,437000.0,2018-11-01,0.09,0.0425,0.0475,111.7647,13.989999771118164,7434.060059,2019-11-01,11.050000190734863,8386.400391,AIRG,12.810500916616263,-21.015008066353367,0
2018-06-30,6602000,14972000,8370000,8370160,-3649000,7832482,2418000,10251000,,-9846,154,10000,14971681,508000,145000,169346,-3141000,49000,9846,-3190347,-3179000,-3131000,-2961654,-3190000,50615698,40364360,13259000,32077012,793874,6854651,6416920,1423211,2643040,4655588,955141,3700447,18817655,,18817655,638823,338121,7575230,7265044,3975266,,666667,747999,310186,,666667,666667,,666667,81332,282923,43041000,2580273,-46705879,975,9467558,247606,11373,,-188951,-1181363,314384,149592,-963327,274869,-3190209,-1395586,-1055459,-333333,543087,543260,,,,,,,,-347010,,-2203439,,-3190000.0,2018-08-09,0.02,-0.0533,0.0733,137.5235,9.649999618530272,7891.779785,2019-08-09,11.720000267028809,7959.140137,AIRG,0.8535508318165741,21.450784770225773,1
2018-03-31,6194000,13304927,7110927,7110927,-1163669,5088726,2269114,7358000,,-13904,,13904,13305098,96527,121417,169346,-1067351,38649,13904,-1105791,-1109927,-1053447,-884101,-1106000,53224825,42858684,15462507,32977915,518688,8180047,6410973,1418657,2498002,4704184,1003737,3700447,17515408,,17515408,1182034,288132,8427085,8097340,4215806,,1000000,1081332,329745,,1000000,1000000,,1000000,1000000,319182,44798000,2037013,-43515532,966,9448794,-1826606,15340,,190490,49683,282483,503214,-238085,-222869,-1105791,3272586,-1009541,-333333,779913,779913,,,,,,,,-676208,,436439,,-1106000.0,2018-05-03,-0.07,-0.0633,-0.0067,-10.5845,8.039999961853027,7088.149902,2019-05-03,16.25,8164.0,AIRG,15.178151039052334,102.1144288196584,1
2017-12-31,5888332,12807212,6918880,6918845,470042,3609374,1808139,5418089,,-18472,289,18761,12807175,88384,99183,185180,558682,-33251,18472,470243,576373,577443,762623,591933,56297908,46082607,15026000,36313132,741557,8418132,6139383,1036860,2376585,4752780,1052333,3700447,21287064,,21287064,609786,349743,10072929,9730098,3969083,,1333333,1414665,342831,,1333333,1333333,,1333333,1000000,334860,46225000,1257100,-42409741,961,9481992,738375,13626,,29926,865359,169442,67141,709239,131735,591677,-2838187,-1040432,-333333,788177,788277,,,,,,,,14293501,,-3139579,,591933.0,2018-02-15,0.1,0.0533,0.0467,87.6173,10.279999732971191,7256.430176,2019-02-15,11.880000114440918,7472.410156,AIRG,2.9763943807291637,15.564206449714412,1
2017-09-30,6003892,12448436,6444544,6444544,200632,3708486,2094774,5803260,,-22762,,22762,12448436,75927,114358,74402,276559,42206,22762,234353,232657,299321,373723,234353,55965681,45696612,18165647,36628795,609850,7708893,6436568,1069149,2277155,5181377,1100930,4080447,18463148,,18463148,749074,186042,9883134,9116233,3947772,,1333333,1414665,766901,,1666666,1333333,333333,1666666,1000000,359693,46082547,468823,-43001673,957,9525330,781955,24151,,-394512,-50230,188760,25991,-388918,610,234353,-18467152,-732148,-333334,,,,,,,,,,-398814,,-18417345,,234353.0,2017-11-09,0.05,0.07,-0.02,-28.5714,7.989999771118164,6750.049805,2018-11-09,13.729999542236328,7406.899902,AIRG,9.731040747483789,71.83979894300893,1
2017-06-30,6121524,13013143,6891619,6891619,-127154,4429390,1819288,6248678,,-26713,,26713,13013143,27252,107012,224458,-99902,-29781,26713,-70121,-70121,-73189,151269,-70121,56132875,45691814,36582992,36582992,609240,8097808,6499643,1157517,2162797,5146862,2406415,2740447,,,,401774,195264,10098139,9013543,4153498,,1333333,1414665,1084596,,2000000,1333333,666667,2000000,1000000,390432,46034736,,-43236026,954,9544250,3420098,28426,,451455,156858,331470,50619,484,68149,-70120,-6399349,-220289,-333333,,,,,,,,,,113044,,-5276306,,-70121.0,2017-08-07,0.0511,0.09,-0.0389,-43.2222,13.649999618530272,6383.77002,2018-08-07,9.074999809265137,7883.660156,AIRG,23.49536608149929,-33.516483055826896,0
2017-03-31,5288458,11252417,5963959,5963959,425479,3266180,1596799,4862979,,-30764,,30764,11252417,6437,115447,97346,431916,46826,30764,385090,385090,462680,560026,385090,55063621,49799493,41859298,41859298,108321,7512937,2519960,812005,,1518079,268123,1249956,,,,318937,189876,9248222,7811052,3992976,,1333333,1414665,1437170,,2333333,1333333,1000000,2333333,1000000,421170,45815399,,-43165906,949,9488057,-1812221,32508,,-256128,2394650,212793,119312,2357941,-38494,385091,-119312,-64131,-388563,,,,,,,,,,323651,,-3302105,,385090.0,2017-05-03,0.04,0.015,0.025,166.6667,14.199999809265137,6072.549805,2018-05-03,8.039999961853027,7088.149902,AIRG,16.72444244366309,-43.380281198263596,0
2016-12-31,5476403,12625967,7149564,7149564,1131203,2819736,1525462,4345198,,-36866,,36866,,-30798,137922,97346,1100405,103,36866,1131205,1100302,1137271,1234617,1100302,56063503,50812764,45161403,45161403,146815,5154996,2427821,807086,1940338,1536675,286719,1249956,,,,349550,84060,11031101,9239693,3949005,,1388563,1469895,1791408,,2721896,1388563,1333333,2721896,1000000,451909,45033000,,-43550996,928,9275062,816182,35955,,15136,-663680,235268,0,-611469,41796,1100302,0,25633743,-408071,,,,,,,,,,1424503,,28335099,,1100302.0,2017-02-16,0.12,0.13,-0.01,-7.6923,14.9399995803833,5814.899902,2018-02-16,9.380000114440918,7239.470215,AIRG,24.498621420981426,-37.21552625237581,0
2020-09-30,1656000,13662000,12006000,12006000,-240000,,,1896000,,-125000,,125000,10000,122000,576000,681000,-477000,0,125000,-477000,-477000,-240000,441000,-477000,58764000,44448000,1460000,1460000,32840000,,10691000,8907000,27466000,163000,,163000,,,,400000,1621000,47412000,35363000,,835000,22234000,22928000,4138000,4794000,1121000,22234000,,1121000,200000,10738000,11352000,,-68260000,30000,30620990,-2141000,442000,,92000,2645000,576000,1162000,3637000,-1019000,-477000,-1162000,2695000,2911000,,,,,,,0,0,0,0,,99000,,-477000.0,2020-10-29,-0.02,-0.02,0,0,1.0299999713897705,11185.589844,2021-10-29,1.0399999618530271,15498.389648,AIRI,38.556749032894366,0.9708728874782135,0
